loan_id,date_key,grade_key,purpose_key,ownership_key,status_key,term_months,term_label,loan_amnt,int_rate,installment,emp_length,emp_length_num,annual_inc,annual_inc_capped,annual_inc_flagged,dti,dti_band,out_prncp,total_pymnt,total_rec_prncp,total_rec_int,recoveries,collection_recovery_fee,delinq_2yrs,revol_util,total_acc,loan_to_income_pct,repayment_progress_pct,income_band,loan_size_band
100820,20260501,12,4,1,2,60,60 months,17300,20.28,461.04,2 years,2,51200,51200,0,8.72,Low (0–10),10107.39,9092.4,7728.54,1363.86,0.0,0.0,0,30.2,13,33.79,44.67,50–75K,Large (10–20K)
100821,20251101,15,3,3,2,60,60 months,13500,10.11,287.57,7 years,7,28200,28200,0,19.76,Medium (10–20),6781.18,7751.35,6588.65,1162.7,0.0,0.0,1,71.9,31,47.87,48.8,Under 30K,Large (10–20K)
100822,20250301,30,2,1,2,36,36 months,10200,14.48,350.99,< 1 year,0,92900,92900,0,22.36,High (20–30),7482.01,3401.99,2891.69,510.3,0.0,0.0,2,16.8,22,10.98,28.35,75–100K,Large (10–20K)
100823,20260301,7,2,2,2,60,60 months,30800,12.56,693.88,3 years,3,37500,37500,0,19.23,Medium (10–20),22294.7,11912.73,10125.82,1786.91,0.0,0.0,0,61.5,31,82.13,32.88,30–50K,Very Large (20K+)
100824,20260501,12,5,2,2,60,60 months,2600,27.86,80.73,< 1 year,0,78800,78800,0,8.46,Low (0–10),2019.12,749.11,636.74,112.37,0.0,0.0,0,32.8,29,3.3,24.49,75–100K,Small (<5K)
100825,20250901,17,1,1,2,36,36 months,4100,19.4,151.12,< 1 year,0,47100,47100,0,21.93,High (20–30),2218.42,2330.82,1981.2,349.62,0.0,0.0,0,30.2,30,8.7,48.32,30–50K,Small (<5K)
100826,20260201,6,1,1,2,36,36 months,10800,22.77,416.77,3 years,3,69000,69000,0,14.76,Medium (10–20),4683.11,6232.62,5297.73,934.89,0.0,0.0,0,51.0,7,15.65,49.05,50–75K,Large (10–20K)
100827,20250901,23,4,2,2,36,36 months,12300,16.84,437.55,5 years,5,65900,65900,0,32.11,Very High (30+),9881.32,2902.91,2467.47,435.44,0.0,0.0,0,14.7,27,18.66,20.06,50–75K,Large (10–20K)
100828,20260201,30,2,3,2,60,60 months,15900,34.62,560.43,1 year,1,94300,94300,0,32.79,Very High (30+),12572.22,3869.48,3289.06,580.42,0.0,0.0,2,79.8,34,16.86,20.69,75–100K,Large (10–20K)
100829,20260601,4,7,1,2,60,60 months,31500,19.61,827.74,3 years,3,45800,45800,0,4.36,Low (0–10),29424.25,2938.21,2497.48,440.73,0.0,0.0,0,72.8,26,68.78,7.93,30–50K,Very Large (20K+)
100830,20241001,12,3,3,2,60,60 months,16700,14.17,390.05,< 1 year,0,37300,37300,0,23.45,High (20–30),12455.76,5318.81,4520.99,797.82,0.0,0.0,1,5.7,8,44.77,27.07,30–50K,Large (10–20K)
100831,20260201,1,2,2,2,36,36 months,34700,12.15,1155.02,7 years,7,55300,55300,0,10.68,Medium (10–20),25940.99,13295.59,11301.25,1994.34,0.0,0.0,0,41.4,8,62.75,32.57,50–75K,Very Large (20K+)
100832,20240901,5,3,2,2,36,36 months,32600,10.97,1066.82,1 year,1,40200,40200,0,4.02,Low (0–10),13991.23,22787.94,19369.75,3418.19,0.0,0.0,0,19.5,25,81.09,59.42,30–50K,Very Large (20K+)
100833,20260101,3,3,2,2,36,36 months,17400,27.26,712.79,1 year,1,72000,72000,0,37.06,Very High (30+),12808.32,6421.89,5458.61,963.28,0.0,0.0,0,83.7,21,24.17,31.37,50–75K,Large (10–20K)
100834,20251201,5,3,1,2,36,36 months,15900,14.66,548.54,7 years,7,51600,51600,0,11.06,Medium (10–20),9617.26,8366.8,7111.78,1255.02,0.0,0.0,0,85.0,32,30.81,44.73,50–75K,Large (10–20K)
100835,20250101,24,3,3,2,36,36 months,21200,32.69,931.49,3 years,3,28300,28300,0,34.4,Very High (30+),18718.3,2649.15,2251.78,397.37,0.0,0.0,0,58.8,21,74.91,10.62,Under 30K,Very Large (20K+)
100836,20260101,2,1,3,2,36,36 months,4100,22.23,157.07,3 years,3,55800,55800,0,31.31,Very High (30+),1617.05,2501.27,2126.08,375.19,0.0,0.0,1,53.4,14,7.35,51.86,50–75K,Small (<5K)
100837,20250501,8,3,3,2,60,60 months,34800,22.29,966.88,1 year,1,27000,27000,0,7.53,Low (0–10),10923.82,28804.77,24484.05,4320.72,0.0,0.0,0,5.9,25,128.89,70.36,Under 30K,Very Large (20K+)
100838,20251101,28,3,1,4,60,60 months,15900,14.78,376.43,< 1 year,0,86800,86800,0,14.94,Medium (10–20),6826.15,10847.12,9220.05,1627.07,0.0,0.0,2,32.8,18,18.32,57.99,75–100K,Large (10–20K)
100839,20241101,8,5,2,2,36,36 months,12800,29.5,539.88,5 years,5,113800,113800,0,21.21,High (20–30),7858.17,5514.37,4687.21,827.16,0.0,0.0,1,45.9,10,11.25,36.62,Over 100K,Large (10–20K)
100840,20260201,19,7,3,2,60,60 months,34900,22.82,980.24,5 years,5,62300,62300,0,22.78,High (20–30),12838.82,24438.19,20772.46,3665.73,0.0,0.0,0,39.3,4,56.02,59.52,50–75K,Very Large (20K+)
100841,20240701,8,6,3,2,60,60 months,19200,28.8,607.11,< 1 year,0,86300,86300,0,7.19,Low (0–10),10271.25,10063.85,8554.27,1509.58,0.0,0.0,0,11.3,9,22.25,44.55,75–100K,Large (10–20K)
100842,20251201,10,6,2,1,60,60 months,2500,17.87,63.31,7 years,7,56300,56300,0,12.26,Medium (10–20),1358.18,1506.42,1280.46,225.96,265.5,47.79,0,85.0,11,4.44,51.22,50–75K,Small (<5K)
100843,20240701,22,3,3,6,60,60 months,33100,13.15,755.67,1 year,1,90500,90500,0,21.23,High (20–30),20398.48,16986.96,14438.92,2548.04,0.0,0.0,0,37.7,16,36.57,43.62,75–100K,Very Large (20K+)
100844,20260101,18,7,1,2,60,60 months,18400,16.92,456.5,2 years,2,49800,49800,0,36.06,Very High (30+),6835.85,13109.31,11142.91,1966.4,0.0,0.0,0,92.9,32,36.95,60.56,30–50K,Large (10–20K)
100845,20250101,14,2,1,2,36,36 months,12300,13.17,415.44,1 year,1,52300,52300,0,9.61,Low (0–10),4832.15,9058.27,7699.53,1358.74,0.0,0.0,0,20.2,23,23.52,62.6,50–75K,Large (10–20K)
100846,20250401,30,3,3,2,60,60 months,28700,27.39,883.07,2 years,2,31700,31700,0,9.43,Low (0–10),11385.31,20142.25,17120.91,3021.34,0.0,0.0,2,89.5,9,90.54,59.65,30–50K,Very Large (20K+)
100847,20260101,9,3,3,2,36,36 months,16800,23.56,655.24,2 years,2,69500,69500,0,9.67,Low (0–10),7144.88,11103.5,9437.98,1665.52,0.0,0.0,0,78.8,18,24.17,56.18,50–75K,Large (10–20K)
100848,20250201,15,7,3,2,36,36 months,27600,10.23,893.56,5 years,5,42300,42300,0,23.33,High (20–30),22062.37,8862.02,7532.72,1329.3,0.0,0.0,2,56.2,19,65.25,27.29,30–50K,Very Large (20K+)
100849,20260201,18,3,3,2,60,60 months,9100,18.31,232.62,10+ years,10,59400,59400,0,12.12,Medium (10–20),7205.31,1965.55,1670.72,294.83,0.0,0.0,3,60.2,15,15.32,18.36,50–75K,Medium (5–10K)
100850,20250301,34,3,3,2,60,60 months,26600,32.79,906.74,5 years,5,59200,59200,0,30.73,Very High (30+),10111.09,19703.91,16748.32,2955.59,0.0,0.0,0,33.1,32,44.93,62.96,50–75K,Very Large (20K+)
100851,20250301,22,5,3,2,60,60 months,10500,16.02,255.45,3 years,3,73900,73900,0,36.23,Very High (30+),7238.11,3642.32,3095.97,546.35,0.0,0.0,1,8.1,38,14.21,29.49,50–75K,Large (10–20K)
100852,20260401,6,5,1,2,36,36 months,19100,29.34,803.94,< 1 year,0,114700,114700,0,36.67,Very High (30+),12087.77,7811.74,6639.98,1171.76,0.0,0.0,0,43.4,7,16.65,34.76,Over 100K,Large (10–20K)
100853,20240801,20,2,2,2,36,36 months,6500,13.72,221.27,5 years,5,34700,34700,0,7.03,Low (0–10),5623.46,947.01,804.96,142.05,0.0,0.0,1,41.7,7,18.73,12.38,30–50K,Medium (5–10K)
100854,20250601,7,3,3,2,36,36 months,31200,14.79,1078.35,10+ years,10,52300,52300,0,34.54,Very High (30+),27251.27,5830.79,4956.17,874.62,0.0,0.0,0,51.4,24,59.66,15.89,50–75K,Very Large (20K+)
100855,20260101,13,7,3,1,60,60 months,17400,23.63,496.83,< 1 year,0,59900,59900,0,30.3,Very High (30+),10789.13,7271.1,6180.44,1090.66,2580.5,464.49,2,9.3,13,29.05,35.52,50–75K,Large (10–20K)
100856,20241201,2,2,1,2,60,60 months,6100,8.15,124.12,< 1 year,0,122900,122900,0,27.27,High (20–30),2745.19,4131.4,3511.69,619.71,0.0,0.0,0,57.2,37,4.96,57.57,Over 100K,Medium (5–10K)
100857,20250401,14,3,3,2,36,36 months,13000,29.36,547.32,< 1 year,0,64100,64100,0,18.09,Medium (10–20),8614.67,4745.97,4034.07,711.9,0.0,0.0,0,8.2,30,20.28,31.03,50–75K,Large (10–20K)
100858,20250101,17,4,1,2,36,36 months,23500,12.04,780.99,< 1 year,0,61100,61100,0,8.6,Low (0–10),10766.45,16078.06,13666.35,2411.71,0.0,0.0,0,63.7,20,38.46,58.15,50–75K,Very Large (20K+)
100859,20251101,27,3,3,2,36,36 months,19600,32.22,856.06,10+ years,10,65100,65100,0,27.3,High (20–30),6896.19,13885.46,11802.64,2082.82,0.0,0.0,1,29.6,35,30.11,60.22,50–75K,Large (10–20K)
100860,20240901,22,4,3,2,60,60 months,3200,21.81,88.04,2 years,2,77800,77800,0,26.68,High (20–30),2822.99,756.07,642.66,113.41,0.0,0.0,0,59.0,35,4.11,20.08,75–100K,Small (<5K)
100861,20251201,2,1,3,2,36,36 months,15100,11.69,499.3,2 years,2,37300,37300,0,12.25,Medium (10–20),5700.93,9631.93,8187.14,1444.79,0.0,0.0,0,58.4,17,40.48,54.22,30–50K,Large (10–20K)
100862,20240801,8,2,3,2,36,36 months,16000,19.67,591.93,1 year,1,45500,45500,0,34.78,Very High (30+),5573.72,10476.46,8904.99,1571.47,0.0,0.0,2,93.3,3,35.16,55.66,30–50K,Large (10–20K)
100863,20250501,16,1,3,2,36,36 months,10800,23.12,418.74,1 year,1,41300,41300,0,22.75,High (20–30),4480.86,7278.28,6186.54,1091.74,0.0,0.0,0,49.5,25,26.15,57.28,30–50K,Large (10–20K)
100864,20260201,3,2,1,2,60,60 months,22000,15.22,525.92,3 years,3,60700,60700,0,10.81,Medium (10–20),14092.83,8352.26,7099.42,1252.84,0.0,0.0,0,18.8,27,36.24,32.27,50–75K,Very Large (20K+)
100865,20251101,21,4,1,2,36,36 months,8300,32.55,364.04,10+ years,10,60500,60500,0,5.97,Low (0–10),4272.21,4710.89,4004.26,706.63,0.0,0.0,0,6.8,17,13.72,48.24,50–75K,Medium (5–10K)
100866,20260601,11,3,3,2,60,60 months,15400,27.5,474.86,10+ years,10,131300,131300,0,34.28,Very High (30+),10081.2,5734.25,4874.11,860.14,0.0,0.0,0,88.8,19,11.73,31.65,Over 100K,Large (10–20K)
100867,20241201,19,3,1,2,60,60 months,12600,17.67,317.7,10+ years,10,27000,27000,0,22.27,High (20–30),5310.81,8149.02,6926.67,1222.35,0.0,0.0,1,6.8,35,46.67,54.97,Under 30K,Large (10–20K)
100868,20250501,1,1,3,2,60,60 months,15900,8.78,328.36,1 year,1,186300,149500,1,27.27,High (20–30),13316.26,2956.56,2513.08,443.48,0.0,0.0,0,70.2,25,8.53,15.81,Over 100K,Large (10–20K)
100869,20260101,13,4,3,2,36,36 months,23200,11.43,764.27,7 years,7,29200,29200,0,31.86,Very High (30+),11837.89,12585.43,10697.62,1887.81,0.0,0.0,0,93.7,4,79.45,46.11,Under 30K,Very Large (20K+)
100870,20250501,3,7,1,2,36,36 months,23300,8.93,740.17,7 years,7,33200,33200,0,19.78,Medium (10–20),18484.06,5229.18,4444.8,784.38,0.0,0.0,0,18.6,26,70.18,19.08,30–50K,Very Large (20K+)
100871,20241001,14,2,1,2,60,60 months,25300,13.94,587.9,2 years,2,55000,55000,0,20.37,High (20–30),15244.14,13572.05,11536.24,2035.81,0.0,0.0,0,27.3,11,46.0,45.6,50–75K,Very Large (20K+)
100872,20250201,17,4,3,2,36,36 months,29500,28.81,1233.17,2 years,2,97500,97500,0,27.21,High (20–30),15227.1,18454.03,15685.93,2768.1,0.0,0.0,0,36.4,7,30.26,53.17,75–100K,Very Large (20K+)
100873,20241001,4,3,3,2,36,36 months,3000,23.11,116.3,< 1 year,0,98100,98100,0,37.16,Very High (30+),1402.85,1639.55,1393.62,245.93,0.0,0.0,0,83.8,32,3.06,46.45,75–100K,Small (<5K)
100874,20260601,14,7,3,2,36,36 months,17100,29.46,720.87,3 years,3,59600,59600,0,18.59,Medium (10–20),7726.68,10764.56,9149.88,1614.68,0.0,0.0,0,18.2,14,28.69,53.51,50–75K,Large (10–20K)
100875,20250101,17,6,3,2,60,60 months,13700,20.58,367.4,10+ years,10,38700,38700,0,33.13,Very High (30+),6578.12,8916.65,7579.15,1337.5,0.0,0.0,0,15.7,5,35.4,55.32,30–50K,Large (10–20K)
100876,20260501,1,2,1,2,60,60 months,30300,21.43,827.06,2 years,2,59100,59100,0,20.65,High (20–30),9123.97,21619.92,18376.93,3242.99,0.0,0.0,0,68.4,29,51.27,60.65,50–75K,Very Large (20K+)
100877,20250401,6,6,1,2,60,60 months,34200,10.78,739.84,3 years,3,67100,67100,0,32.15,Very High (30+),29872.85,5580.83,4743.71,837.12,0.0,0.0,0,44.7,15,50.97,13.87,50–75K,Very Large (20K+)
100878,20250901,17,3,3,2,60,60 months,34900,30.09,1131.06,7 years,7,95900,95900,0,36.39,Very High (30+),12329.46,24830.05,21105.54,3724.51,0.0,0.0,1,79.6,25,36.39,60.47,75–100K,Very Large (20K+)
100879,20260601,3,2,3,2,36,36 months,13800,12.7,462.98,10+ years,10,22400,22400,0,20.01,High (20–30),5968.86,8218.35,6985.6,1232.75,0.0,0.0,0,76.8,19,61.61,50.62,Under 30K,Large (10–20K)
100880,20260401,28,5,1,2,36,36 months,2900,28.19,120.25,3 years,3,126500,126500,0,4.51,Low (0–10),1314.71,1748.05,1485.84,262.21,0.0,0.0,0,11.6,12,2.29,51.24,Over 100K,Small (<5K)
100881,20250401,13,3,3,2,60,60 months,18500,9.94,392.52,1 year,1,49000,49000,0,17.41,Medium (10–20),16286.29,4447.85,3780.67,667.18,0.0,0.0,0,84.7,33,37.76,20.44,30–50K,Large (10–20K)
100882,20241101,10,3,2,6,60,60 months,20600,17.14,513.52,5 years,5,80400,80400,0,6.55,Low (0–10),13977.94,9671.59,8220.85,1450.74,0.0,0.0,1,38.4,33,25.62,39.91,75–100K,Very Large (20K+)
100883,20260601,12,5,1,2,36,36 months,6400,18.7,233.63,7 years,7,86700,86700,0,33.98,Very High (30+),3967.79,3294.72,2800.51,494.21,0.0,0.0,0,93.4,21,7.38,43.76,75–100K,Medium (5–10K)
100884,20241201,19,7,1,2,60,60 months,3500,26.35,105.52,2 years,2,94700,94700,0,27.07,High (20–30),2023.99,1992.22,1693.39,298.83,0.0,0.0,0,83.9,21,3.7,48.38,75–100K,Small (<5K)
100885,20241001,28,2,2,2,60,60 months,22100,32.34,747.1,2 years,2,54000,54000,0,4.72,Low (0–10),19197.68,5244.47,4457.8,786.67,0.0,0.0,2,79.3,4,40.93,20.17,50–75K,Very Large (20K+)
100886,20250801,23,3,1,2,36,36 months,12100,16.1,426.0,10+ years,10,77100,77100,0,9.44,Low (0–10),5894.38,7540.77,6409.65,1131.12,0.0,0.0,2,5.9,22,15.69,52.97,75–100K,Large (10–20K)
100887,20250201,13,3,3,2,60,60 months,5900,9.7,124.49,< 1 year,0,132500,132500,0,29.84,High (20–30),2565.68,3566.31,3031.36,534.95,0.0,0.0,0,16.0,30,4.45,51.38,Over 100K,Medium (5–10K)
100888,20251201,19,4,2,2,36,36 months,5600,15.44,195.33,1 year,1,111500,111500,0,28.43,High (20–30),3639.56,2524.88,2146.15,378.73,0.0,0.0,0,39.3,30,5.02,38.32,Over 100K,Medium (5–10K)
100889,20251001,9,3,2,2,60,60 months,8100,29.41,259.13,7 years,7,103600,103600,0,34.3,Very High (30+),6218.18,2418.98,2056.13,362.85,0.0,0.0,1,34.0,15,7.82,25.38,Over 100K,Medium (5–10K)
100890,20250701,7,4,3,2,36,36 months,13500,29.18,567.05,10+ years,10,54400,54400,0,20.12,High (20–30),5761.39,7970.11,6774.59,1195.52,0.0,0.0,0,74.3,24,24.82,50.18,50–75K,Large (10–20K)
100891,20250801,6,5,1,5,36,36 months,10000,29.35,420.96,5 years,5,54800,54800,0,31.39,Very High (30+),7359.62,2714.76,2307.55,407.21,0.0,0.0,0,51.4,5,18.25,23.08,50–75K,Medium (5–10K)
100892,20260601,12,3,3,2,36,36 months,28600,14.77,988.21,5 years,5,53600,53600,0,16.83,Medium (10–20),13031.19,16370.39,13914.83,2455.56,0.0,0.0,0,26.2,36,53.36,48.65,50–75K,Very Large (20K+)
100893,20250101,1,3,1,2,36,36 months,12500,22.85,482.89,10+ years,10,60700,60700,0,18.03,Medium (10–20),4154.36,9328.35,7929.1,1399.25,0.0,0.0,0,47.2,9,20.59,63.43,50–75K,Large (10–20K)
100894,20250801,8,3,3,2,36,36 months,34700,28.05,1436.25,< 1 year,0,51100,51100,0,10.32,Medium (10–20),31978.43,4979.12,4232.25,746.87,0.0,0.0,0,89.8,13,67.91,12.2,50–75K,Very Large (20K+)
100895,20241101,6,2,1,2,60,60 months,18400,18.83,475.59,5 years,5,66400,66400,0,22.97,High (20–30),7223.86,12944.3,11002.65,1941.65,0.0,0.0,0,62.4,3,27.71,59.8,50–75K,Large (10–20K)
100896,20260201,15,3,3,2,60,60 months,23300,16.2,569.09,2 years,2,87900,87900,0,8.61,Low (0–10),18417.35,5490.4,4666.84,823.56,0.0,0.0,0,87.1,36,26.51,20.03,75–100K,Very Large (20K+)
100897,20240701,19,3,3,6,60,60 months,10500,20.24,279.59,5 years,5,30700,30700,0,21.86,High (20–30),8798.86,2411.8,2050.03,361.77,0.0,0.0,0,93.7,9,34.2,19.52,30–50K,Large (10–20K)
100898,20260601,6,2,3,2,60,60 months,15600,24.34,451.86,10+ years,10,68900,68900,0,14.3,Medium (10–20),6907.5,9820.25,8347.21,1473.04,0.0,0.0,0,46.6,24,22.64,53.51,50–75K,Large (10–20K)
100899,20240801,23,5,1,2,60,60 months,34400,30.9,1132.05,1 year,1,78500,78500,0,6.85,Low (0–10),21158.82,17549.93,14917.44,2632.49,0.0,0.0,2,94.2,37,43.82,43.36,75–100K,Very Large (20K+)
100900,20250501,6,1,1,2,36,36 months,4900,13.94,167.33,1 year,1,69600,69600,0,8.54,Low (0–10),4137.98,923.46,784.94,138.52,0.0,0.0,0,6.9,14,7.04,16.02,50–75K,Small (<5K)
100901,20251001,5,2,3,2,60,60 months,31300,20.94,845.71,7 years,7,20200,20200,0,7.07,Low (0–10),22735.28,9127.37,7758.26,1369.11,0.0,0.0,0,75.1,25,154.95,24.79,Under 30K,Very Large (20K+)
100902,20260501,15,7,3,2,60,60 months,21900,14.42,514.36,10+ years,10,50800,50800,0,10.83,Medium (10–20),19128.66,5893.54,5009.51,884.03,0.0,0.0,0,49.3,15,43.11,22.87,50–75K,Very Large (20K+)
100903,20250301,25,6,1,6,36,36 months,9200,14.54,316.85,7 years,7,82500,82500,0,14.47,Medium (10–20),5655.83,4155.5,3532.17,623.33,0.0,0.0,0,93.8,22,11.15,38.39,75–100K,Medium (5–10K)
100904,20250301,12,4,3,2,36,36 months,19800,13.46,671.54,1 year,1,67600,67600,0,9.53,Low (0–10),13082.11,9033.63,7678.59,1355.04,0.0,0.0,0,41.4,13,29.29,38.78,50–75K,Large (10–20K)
100905,20240701,1,3,1,2,60,60 months,12100,23.37,343.68,2 years,2,54300,54300,0,8.05,Low (0–10),10153.23,2293.06,1949.1,343.96,0.0,0.0,0,64.2,7,22.28,16.11,50–75K,Large (10–20K)
100906,20241101,10,6,1,2,36,36 months,11400,11.98,378.53,7 years,7,60500,60500,0,22.65,High (20–30),5412.58,6083.23,5170.75,912.48,0.0,0.0,0,9.7,13,18.84,45.36,50–75K,Large (10–20K)
100907,20250301,12,1,1,2,60,60 months,19600,18.65,504.67,5 years,5,53400,53400,0,4.39,Low (0–10),10620.81,10771.8,9156.03,1615.77,0.0,0.0,0,67.9,27,36.7,46.71,50–75K,Large (10–20K)
100908,20260101,12,3,2,2,60,60 months,19700,30.33,641.36,1 year,1,72000,72000,0,2.66,Low (0–10),17319.9,4134.41,3514.25,620.16,0.0,0.0,1,15.2,10,27.36,17.84,50–75K,Large (10–20K)
100909,20250401,28,2,2,1,60,60 months,5500,26.56,166.5,2 years,2,131100,131100,0,16.75,Medium (10–20),4474.24,1653.99,1405.89,248.1,779.3,140.27,0,66.0,29,4.2,25.56,Over 100K,Medium (5–10K)
100910,20260501,15,5,1,2,36,36 months,34300,19.09,1258.86,3 years,3,57900,57900,0,20.51,High (20–30),20984.92,17734.18,15074.05,2660.13,0.0,0.0,3,45.0,35,59.24,43.95,50–75K,Very Large (20K+)
100911,20240801,30,2,1,2,60,60 months,19800,25.31,584.76,3 years,3,92800,92800,0,13.12,Medium (10–20),12900.86,7568.39,6433.13,1135.26,0.0,0.0,1,86.9,33,21.34,32.49,75–100K,Large (10–20K)
100912,20241201,33,4,3,4,60,60 months,33000,27.47,1016.96,2 years,2,40800,40800,0,14.35,Medium (10–20),18202.8,19280.89,16388.76,2892.13,0.0,0.0,0,72.8,30,80.88,49.66,30–50K,Very Large (20K+)
100913,20240901,11,3,1,2,60,60 months,2000,26.47,60.44,1 year,1,67700,67700,0,31.65,Very High (30+),1644.88,490.72,417.11,73.61,0.0,0.0,0,77.9,38,2.95,20.86,50–75K,Small (<5K)
100914,20260601,18,3,1,2,36,36 months,32700,14.35,1123.18,1 year,1,37700,37700,0,14.93,Medium (10–20),17557.47,19992.4,16993.54,2998.86,0.0,0.0,0,40.9,23,86.74,51.97,30–50K,Very Large (20K+)
100915,20250601,8,6,3,2,36,36 months,30400,12.11,1011.31,7 years,7,45700,45700,0,17.02,Medium (10–20),22758.56,10979.21,9332.33,1646.88,0.0,0.0,0,65.8,9,66.52,30.7,30–50K,Very Large (20K+)
100916,20250901,9,4,3,2,36,36 months,2700,16.64,95.78,10+ years,10,106300,106300,0,29.87,High (20–30),870.01,2161.62,1837.38,324.24,0.0,0.0,0,57.1,11,2.54,68.05,Over 100K,Small (<5K)
100917,20250601,27,3,3,6,60,60 months,31400,32.61,1066.81,7 years,7,45300,45300,0,12.04,Medium (10–20),27702.12,4584.17,3896.54,687.63,0.0,0.0,0,40.7,15,69.32,12.41,30–50K,Very Large (20K+)
100918,20241001,4,3,1,2,36,36 months,6500,13.65,221.05,7 years,7,74200,74200,0,3.05,Low (0–10),3038.22,3992.08,3393.27,598.81,0.0,0.0,0,59.5,36,8.76,52.2,50–75K,Medium (5–10K)
100919,20251201,21,4,1,2,60,60 months,27800,19.12,722.98,5 years,5,38700,38700,0,20.33,High (20–30),17582.96,11324.92,9626.18,1698.74,0.0,0.0,1,16.5,18,71.83,34.63,30–50K,Very Large (20K+)
100920,20260301,15,5,1,2,60,60 months,18600,17.49,467.17,3 years,3,65200,65200,0,34.86,Very High (30+),8011.1,10936.04,9295.63,1640.41,0.0,0.0,0,17.4,35,28.53,49.98,50–75K,Large (10–20K)
100921,20260101,5,2,1,2,36,36 months,16900,15.21,587.58,5 years,5,75900,75900,0,3.38,Low (0–10),14836.13,4182.59,3555.2,627.39,0.0,0.0,0,40.0,14,22.27,21.04,75–100K,Large (10–20K)
100922,20250401,18,5,3,2,36,36 months,5400,13.98,184.51,10+ years,10,94200,94200,0,26.17,High (20–30),4178.49,1502.21,1276.88,225.33,0.0,0.0,1,81.7,15,5.73,23.65,75–100K,Medium (5–10K)
100923,20240701,20,2,1,2,60,60 months,19600,18.73,505.53,5 years,5,60000,60000,0,29.39,High (20–30),16769.88,5591.42,4752.71,838.71,0.0,0.0,1,40.9,29,32.67,24.25,50–75K,Large (10–20K)
100924,20260201,12,3,1,2,60,60 months,3700,17.72,93.39,< 1 year,0,114500,114500,0,21.69,High (20–30),2562.66,1687.14,1434.07,253.07,0.0,0.0,0,10.6,35,3.23,38.76,Over 100K,Small (<5K)
100925,20250101,16,3,3,2,36,36 months,25300,30.41,1079.71,1 year,1,51300,51300,0,27.13,High (20–30),16519.44,9972.22,8476.39,1495.83,0.0,0.0,0,63.1,12,49.32,33.5,50–75K,Very Large (20K+)
100926,20251001,6,3,1,2,36,36 months,15400,8.41,485.5,< 1 year,0,64600,64600,0,31.06,Very High (30+),9971.94,5474.71,4653.5,821.21,0.0,0.0,0,62.8,24,23.84,30.22,50–75K,Large (10–20K)
100927,20241001,16,2,1,5,36,36 months,6700,25.08,266.67,3 years,3,80300,80300,0,29.57,High (20–30),2760.64,3971.32,3375.62,595.7,0.0,0.0,0,82.9,4,8.34,50.38,75–100K,Medium (5–10K)
100928,20260601,11,3,1,2,36,36 months,5600,11.03,183.42,< 1 year,0,51800,51800,0,26.91,High (20–30),5076.46,712.96,606.02,106.94,0.0,0.0,0,7.5,12,10.81,10.82,50–75K,Medium (5–10K)
100929,20250301,14,4,1,2,60,60 months,7900,10.69,170.55,3 years,3,54500,54500,0,16.15,Medium (10–20),3456.0,5101.31,4336.11,765.2,0.0,0.0,0,45.2,20,14.5,54.89,50–75K,Medium (5–10K)
100930,20250401,8,2,1,2,60,60 months,4500,16.3,110.15,7 years,7,54300,54300,0,12.93,Medium (10–20),1895.24,2983.1,2535.63,447.47,0.0,0.0,1,11.3,30,8.29,56.35,50–75K,Small (<5K)
100931,20240901,11,2,3,2,60,60 months,6900,10.53,148.41,5 years,5,168100,149500,1,19.46,Medium (10–20),6081.34,877.84,746.16,131.68,0.0,0.0,0,56.2,13,4.1,10.81,Over 100K,Medium (5–10K)
100932,20250901,11,1,2,2,60,60 months,23200,19.3,605.66,2 years,2,51000,51000,0,11.6,Medium (10–20),16946.17,7658.48,6509.71,1148.77,0.0,0.0,0,89.0,4,45.49,28.06,50–75K,Very Large (20K+)
100933,20250101,19,1,1,2,60,60 months,6000,19.7,157.96,7 years,7,86100,86100,0,27.16,High (20–30),2102.59,4434.39,3769.23,665.16,0.0,0.0,1,71.9,16,6.97,62.82,75–100K,Medium (5–10K)
100934,20241201,6,2,3,2,36,36 months,16200,14.84,560.31,5 years,5,99700,99700,0,18.18,Medium (10–20),6923.66,10690.46,9086.89,1603.57,0.0,0.0,0,20.2,38,16.25,56.09,75–100K,Large (10–20K)
100935,20250601,12,2,1,2,60,60 months,25600,14.97,608.62,< 1 year,0,21600,21600,0,29.64,High (20–30),16355.0,10309.38,8762.97,1546.41,0.0,0.0,0,12.9,20,118.52,34.23,Under 30K,Very Large (20K+)
100936,20260301,8,6,1,2,60,60 months,34300,19.83,905.5,5 years,5,88200,88200,0,30.26,Very High (30+),12277.3,22072.02,18761.22,3310.8,0.0,0.0,0,41.7,31,38.89,54.7,75–100K,Very Large (20K+)
100937,20250801,15,3,2,2,36,36 months,22300,25.8,896.11,3 years,3,48400,48400,0,6.82,Low (0–10),10793.19,14203.06,12072.6,2130.46,0.0,0.0,0,31.4,33,46.07,54.14,30–50K,Very Large (20K+)
100938,20241001,7,6,3,2,60,60 months,29600,28.16,924.48,10+ years,10,50900,50900,0,31.88,Very High (30+),28085.33,5850.36,4972.81,877.55,0.0,0.0,4,42.4,8,58.15,16.8,50–75K,Very Large (20K+)
